Date,Close,High,Low,Open,Volume,target,return_1d,return_5d,ma_5_rel,ma_10_rel,ma_20_rel,mom_2d,mom_10d,mom_20d,vol_5,vol_20,vol_ratio,volume_change_1d,range_pos_10,range_pos_20,ma_spread_5_20,ma_spread_10_20,intraday_return,high_low_range,close_to_high,close_to_low
2010-02-17,82.7246322631836,82.8371737181703,82.33448931577583,82.73213082917884,168845100,1,0.004738715077007072,0.02835299282592052,0.014949013308771297,0.021663822221378082,0.012335132797199,0.02054784141402033,-0.0010871804282832631,-0.04171717156540988,0.007510460721007985,0.012909611339445261,0.5817727988494746,0.05980259544620026,0.9627085618959597,0.5754796604152687,-0.0025753811051560938,-0.009130879670277259,-9.063668395936642e-05,0.006105392850213054,-0.0013585863681153665,0.004738511778599408
2010-02-18,83.21229553222656,83.38485410962447,82.55955977105044,82.58957120279254,193708600,1,0.005895018880126335,0.036444903785720184,0.013654236421136057,0.02665918105862919,0.019697859357580505,0.010661668771979826,0.009833065740150193,-0.026166046033797907,0.006240659265863319,0.012877519642003274,0.4846165596601256,0.14725627216898807,0.9649396286823199,0.653249202150544,0.005962213464210775,-0.006780557588615177,0.0075399874386679056,0.009996351008443982,-0.0020694235091068824,0.0079062408155548
2010-02-19,83.38487243652344,83.70748824353853,82.79966369916967,82.99473518631979,222684900,1,0.002073935146159167,0.02783695179913903,0.010198423075431284,0.02433189643739886,0.022075759550928664,0.007981179913128189,0.04415639404782179,-0.00501343166347612,0.0062712440441188315,0.012173502692849348,0.5151552681548695,0.1495870601511755,0.9384836318488562,0.9162004873788471,0.011757429237850392,-0.002202544794628558,0.004700746973019587,0.010964109077389539,-0.003854085384529471,0.007067767080310539
2010-02-22,83.39988708496094,83.71499862429124,83.15229699373127,83.69249147492437,132346900,0,0.00018006441694717878,0.028878248354686553,0.004681957862728625,0.02028472254999758,0.021344020409483466,0.0022543730050292865,0.04219037701043038,0.017855553283596004,0.006026392659358745,0.011006349065414199,0.5475378459779892,-0.40567636153147335,0.9272105634903822,0.9400004693594577,0.016584415014478937,0.0010382374998600952,-0.0034961844821060906,0.006767120703862206,-0.003764098960862494,0.0029775496309900618
2010-02-23,82.38700866699219,83.42988175968098,82.16943004507993,83.17479313515393,207497000,1,-0.012144841598369482,0.0006380803695862358,-0.007645353324636228,0.00428012461163485,0.008921426414318478,-0.011966964035243555,0.03701977252198141,0.0003642528952638724,0.007227155355511504,0.011333520483814563,0.637679648246335,0.5678266736886168,0.6764134618485893,0.7471410463017766,0.016694414435864724,0.00462152111641001,-0.009471432852037776,0.015339667244978372,-0.01249999485427511,0.0026479266290746484
2010-02-24,83.14476013183594,83.27980869923091,82.42450301376098,82.634577291021,176350700,0,0.009197463011511697,0.005078630840155807,0.00046922570817797826,0.010190999648183485,0.017495137967553864,-0.0030590803182395376,0.03357561804985254,0.013813622841182482,0.008151134424733416,0.011462669797452951,0.7111026112384943,-0.1501048207925898,0.8610520368169184,0.891422440532636,0.017017927010522627,0.007230452777656993,0.006173963219030965,0.010376837641679515,-0.0016216243709530342,0.00873838593791354
2010-02-25,83.03221130371094,83.0922341558906,81.7342500388679,81.95932714840023,259634700,1,-0.0013536490807903867,-0.002164154075594338,-0.0004518687251552356,0.005469049753413779,0.01572614684553253,0.007831363793370016,0.034201877323063234,0.007647631395258703,0.007704194223020731,0.011431606845729136,0.6739379972553052,0.47226350675103634,0.8292581533997304,0.8699923244664495,0.01618532921476623,0.01020130564400179,0.013090446110765042,0.016614627483300115,-0.0007223641630220712,0.015880261508802063
2010-02-26,83.08478546142578,83.36989133799995,82.61211806345536,83.10729261502941,173589300,1,0.0006331778581993852,-0.003598817942980004,0.0009041702841534605,0.0037255610376791815,0.015358150161982387,-0.0007213283232166967,0.024137953734546302,0.019987660966365395,0.007614513726054197,0.011082619463677822,0.6870680483986664,-0.3314094764682841,0.8343229469340515,0.8800028267584838,0.01444092282453524,0.011589412062274373,-0.0002708204406066672,0.009172664886312853,-0.003419770279156076,0.005721526200398008
2010-03-01,83.94754028320312,84.03007027443591,83.40734605844095,83.42985319712366,147709700,1,0.010384029001048622,0.006566594001311765,0.00996494798096359,0.010621694842024798,0.023789593359605288,0.01102378179649044,0.03563447408841269,0.04190330780901097,0.009125930487346662,0.010897136391471511,0.8374613439260008,-0.1490852258750971,0.9736839777223543,0.9851750654858202,0.013688242751670465,0.013029503111585905,0.0062050580966059865,0.007466059590945928,-0.0009821483067103953,0.006476578506450448
2010-03-02,84.18016815185547,84.58531404408055,84.03011666174133,84.30771821495966,160992400,1,0.00277111000355168,0.0217650757549801,0.008412707360624827,0.011175424325178929,0.025153943170582505,0.013183914291242216,0.022417043992148056,0.028791565628211835,0.005214017124419697,0.0104323470712751,0.49979329567899533,0.08992435838675461,0.8578965987840527,0.9338236472196844,0.016601571645973534,0.013824029450411501,-0.0015129108675314695,0.006607123783656466,-0.004789790010284123,0.0017856870378767375
2010-03-03,84.25518798828125,84.75786670726824,84.04510791738986,84.39773516697961,150785000,1,0.0008911818314552011,0.013355355823801762,0.006633327267492106,0.010219267835327672,0.02516832548712067,0.0036647613978950666,0.018501813585925397,0.017394518348023746,0.004555736506126724,0.010127809534557003,0.4498244650614863,-0.06340299293631257,0.8337491904180663,0.9201434101211068,0.01841285969533879,0.014797834616464334,-0.001688992938215006,0.008480669577805466,-0.005930761810264862,0.0024996109362829255
2010-03-04,84.5102767944336,84.63032254946073,84.05261237056179,84.36772389136303,135770400,1,0.0030275738769678373,0.01780110956356773,0.006127524646917237,0.011703288858085248,0.026954930332211857,0.003921453827255839,0.015598431144161262,0.02558487728319503,0.0039736742435440365,0.010040450561011062,0.39576652655156264,-0.09957621779354708,0.9181146487839577,0.9606673499780707,0.020700562478502604,0.015075211914494346,0.0016896615968224893,0.006873197186923807,-0.0014184721434444825,0.0054449756047332265
2010-03-05,85.71820068359375,85.78572212037359,84.85539051657645,85.05796627510803,176118800,1,0.014293218943044694,0.03169551690532546,0.014149239433383531,0.023305374097939424,0.03793811081895382,0.017364066596302408,0.02798263256739464,0.07337463876535777,0.005765944448112782,0.007058003009550915,0.816937091172997,0.2971811234260193,0.9833340979719283,0.9907790648876017,0.0234569730573988,0.014299481944882064,0.007762170169344218,0.010963730154720075,-0.0007870941120609043,0.010168006555208109
2010-03-08,85.73323822021484,85.92080547482853,85.58318670616325,85.7257396513811,114631200,1,0.00017542991454755352,0.021271593318726634,0.010059257110805797,0.020641834777764823,0.03454399863708457,0.014471156315770228,0.02797786923712353,0.07134864309861677,0.005753907258107578,0.007091798021138772,0.8113467474618854,-0.3491257037863079,0.9551977138526426,0.9712975661112789,0.02424089611961544,0.013621001398935295,8.747161429267791e-05,0.003944919342913078,-0.002183024863153027,0.0017532826227513176
2010-03-09,85.87576293945312,86.27340447268001,85.4331071116259,85.47812140622624,154556700,1,0.0016624208089772718,0.020142449520163863,0.007712284976201245,0.018110042711946717,0.032259259681286956,0.0018381423618651915,0.042345927214841206,0.08093333632954836,0.0058449087990858585,0.00665122803912737,0.8787713734519168,0.3482952285241714,0.9123974433949943,0.9403153698050926,0.024359110304649434,0.01389753206996236,0.004651968558563979,0.009835734523341078,-0.004609085913061528,0.0051813148648434115
2010-03-10,86.25836944580078,86.49095084662328,85.83822092196804,85.91324662635327,186088800,1,0.004455349137537423,0.02377517047137978,0.007465615842376483,0.01888499127341947,0.033247485546751276,0.006125176611632144,0.0374480521565983,0.07228101170237178,0.0055808318332559795,0.006336526921161373,0.8807398599725529,0.20401639010149664,0.9511044713084974,0.966194189442413,0.02559081848447775,0.01409628603458124,0.004017108338932651,0.00760418747784386,-0.0026890836387605255,0.0048946555429507654
2010-03-11,86.6185302734375,86.64104314557555,85.7932357420387,86.05582867601605,160791100,1,0.00417537254588396,0.024946711322838322,0.006714370677072257,0.018823312371618606,0.03364153656159252,0.008649324425892502,0.04319190002791462,0.07887102141708269,0.005516908917524161,0.006204764356839019,0.8891407634914145,-0.13594423737484473,0.9944121889389405,0.9967490389990556,0.026747572766255612,0.014544449474247045,0.006538797035351429,0.009881984240412756,-0.00025984073276019704,0.009619575765626553
2010-03-12,86.62602233886719,87.00866097386013,86.38593658681384,86.9936523945529,162074800,1,8.649494982226891e-05,0.010590768915278881,0.004681356204437437,0.014684999591596748,0.030350024797875186,0.004262228644345223,0.042621965715799126,0.06778872648686884,0.0021097323544988153,0.006051920646811247,0.34860542257943056,0.00798365083639574,0.893750298438312,0.9460884601308579,0.02554906432265347,0.015438313577694984,-0.004225941152790735,0.007208631539469268,-0.00439770743176815,0.0027792226552070254
2010-03-15,86.64855194091797,86.70857482551173,85.98081309108005,86.47599330283258,146816800,1,0.00026007891673307526,0.010676299410877776,0.00281353271781426,0.011747927434117011,0.027203423645109304,0.00034659636206813005,0.032174994628821674,0.06895600772962984,0.00209056956114073,0.006017477904494515,0.34741624220659995,-0.09414171728115661,0.8790989841994336,0.9411076784638345,0.02432146169905991,0.015276034466597865,0.0019954513558591014,0.008464234150248773,-0.0006922370101751785,0.0077661378839319894
2010-03-16,87.33878326416016,87.42130755607813,86.64853170076185,86.88861745895812,168673000,1,0.007965872571221055,0.01703647542250697,0.007390383068452966,0.01606000813741315,0.03232385289118467,0.008228023243463278,0.03752208128887036,0.06078025942794785,0.0032939311953138904,0.005394969285618115,0.6105560608277858,0.14886715961661068,0.9755570461615121,0.9854891054524697,0.02475055374936752,0.016006775804103812,0.005180952561647967,0.008918510679269742,-0.0009439837291960185,0.007966108021103757
2010-03-17,87.85646057128906,88.14156633080017,87.34627764405919,87.60137196972198,177468100,0,0.005927232871600241,0.01852679497370313,0.009639316895765138,0.017818223854864756,0.03530275867897581,0.01394032102457654,0.04274244315387077,0.06203506945523629,0.003473947563108795,0.005421973927301943,0.6407163903197677,0.052142903724959,0.9302741575758682,0.9555030926333229,0.02541842552458795,0.017178445437821432,0.002911924731672455,0.00910500948857651,-0.0032346345927311004,0.005840923517186347
2010-03-18,87.81146240234375,87.98402102352894,87.45883514501303,87.86398099019534,196509100,0,-0.0005121782581806178,0.013772250869882097,0.00636293973201707,0.013421163453955165,0.03197601444415521,0.005412018813611752,0.03906253455943709,0.055270279959240165,0.003912665565200384,0.00543292331627596,0.7201768435565461,0.1072925218673102,0.8995476970442001,0.9484801571490904,0.025451130701373392,0.018309121280792207,-0.00059772602219621,0.006004949387276026,-0.0019612495448354528,0.004031922638187968
2010-03-19,87.3669662475586,88.36139901095075,87.02795155124232,87.3669662475586,226641100,1,-0.005061937731415056,0.00855336408952212,-0.00042879555776043077,0.0063763357847002045,0.024355312842159416,-0.005571523375145326,0.01923471970732127,0.04775559036882271,0.005239759386737869,0.005704258383457109,0.9185697832225954,0.15333641037488843,0.66040517899823,0.8499456149874938,0.024794740274405314,0.017865063414314486,0.0,0.015322059590513026,-0.011254153674829404,0.003895469102437321
2010-03-22,87.83402252197266,87.99223278884769,86.81699018553674,86.86972502527293,184477800,1,0.00534591384449179,0.013681366329849398,0.0021962590194197773,0.009313913951721764,0.02716136819072923,0.00025691543007844153,0.024503732104014686,0.05316716355376583,0.005378327665397533,0.005717739406160879,0.9406388230289703,-0.18603554253840104,0.8199030331984031,0.9204218146898933,0.024910399481770096,0.01768275854746726,0.011100501312962363,0.013537011601062687,-0.00179800264024077,0.011714669378222187
2010-03-23,88.4518051147461,88.5271397989199,87.6758411995187,87.96212104611435,182941600,0,0.00703352271745139,0.012743729749698396,0.006688299920922347,0.01341307267378955,0.0307307627286999,0.012417037168414025,0.029997313410877302,0.07361350467605621,0.005163411732761858,0.004615019687742492,1.1188276718463188,-0.008327289245643632,0.9724442838496127,0.988909773773035,0.023882727960249595,0.017088481017142998,0.005566987958089742,0.009709614276342649,-0.0008509784044183899,0.008850373199859929
2010-03-24,88.02238464355469,88.46686904767441,87.07315728472506,88.1203249051015,196072600,0,-0.004854852545228772,0.0018885813426434694,0.0014227560734820788,0.006458973999586615,0.022819910646976194,0.0021445234565560245,0.02045036567567271,0.05866424419271521,0.005629020895001673,0.0047795985126489245,1.1777183543983458,0.07177700424616384,0.8153720303041525,0.9256936041662845,0.02136675489319928,0.016255939953888632,-0.0011114378170108408,0.016006215995958195,-0.00502430354893868,0.010901492359185916
2010-03-25,87.87921142578125,89.02431305128682,87.77374176610306,88.61749904352862,223396300,0,-0.0016265546355420657,0.0007715282445368565,-0.00036021213375603267,0.0033755690551293682,0.018288628929493456,-0.006473510497858492,0.014554404794955955,0.058374937219739964,0.0056953470837016575,0.004792648769577392,1.1883506089272349,0.1393550144181288,0.6237550055930419,0.8214181528043589,0.018655561022691725,0.014862889165626614,-0.008331171898506518,0.014247669747476932,-0.012862796535659693,0.0012016083347483608
2010-03-26,87.82650756835938,88.45932574959475,87.4799634575399,88.04498215407179,205808500,1,-0.0005997306594676122,0.005259897882898379,-0.0020031034700750405,0.0014012192940076051,0.014889821058250874,-0.0022253098003254257,0.013858251794086618,0.05707088344273403,0.004975183234388788,0.004830465282103519,1.029959422919659,-0.07872914636455486,0.6064381473341397,0.7867522660444595,0.016926830721681885,0.01346972772187427,-0.0024813973535721123,0.011195275504775504,-0.007153775770648796,0.003961411243474933
2010-03-29,88.38398742675781,88.54219196554014,87.90937381041086,88.27098254257983,134513500,1,0.006347512543004363,0.006261410886055918,0.00307796659315529,0.005767463504608106,0.018720565541022083,0.0057439750856533855,0.020028441871979163,0.052847851510455346,0.0052057315980002595,0.004573989766812717,1.1381161444153727,-0.3464142637451806,0.7304778807243688,0.8717860543351027,0.015594599292211964,0.012878823889648228,0.0012802042179995698,0.00719852875410143,-0.0017867700727794977,0.005398896565576017
2010-03-30,88.44428253173828,88.76822689277236,88.0751385032893,88.4894821991532,145772500,0,0.0006821948945270329,-8.504725254676604e-05,0.0037794006903328903,0.005189059827577669,0.016916535044706693,0.007034037678181226,0.012657598677949133,0.05065461941333527,0.004102765117048346,0.004593400782051418,0.893186837316653,0.08370163589528179,0.73722443211703,0.8835094148662673,0.01308767080230866,0.011666934794476225,-0.000510791410364364,0.007869285263254922,-0.003649327832416782,0.004191239829105742
2010-03-31,88.1429443359375,88.53468822623388,87.84913498129791,88.10527411193992,161078700,1,-0.0034070963908000573,0.001369648105661092,8.575078080741427e-05,0.001438220323703554,0.01119175207371259,-0.002727225800036037,0.0032608161401628255,0.04614263454253975,0.003707425754456983,0.004769028050895934,0.7773965082382954,0.10500060025039026,0.6007069337136502,0.8227228926378584,0.01110504902628029,0.009739524168406621,0.00042755923952664254,0.007803756349814117,-0.004424750322668536,0.003344476353718706
2010-04-01,88.74560546875,89.08461438722428,88.21825123730764,88.74560546875,161215200,1,0.006837315650763731,0.009858919179087877,0.004947872330922198,0.007216381653938564,0.015638174813942918,0.0034069238664873325,0.010638053858232022,0.05011613776415147,0.004472931928957134,0.004875820551120817,0.917370088185245,0.0008474118551986543,0.8505003967491653,0.9198413399614268,0.0106376686566092,0.008361453718787715,0.0,0.00982067925588459,-0.003805471021075646,0.005977835924493302
2010-04-05,89.46883392333984,89.52909821952058,88.83600995826637,89.08461957839052,105847600,1,0.008149456536690414,0.018699665971599444,0.009383236789332505,0.013008106511926298,0.021722270949027234,0.015042492594177448,0.024057922187952663,0.04375538928529976,0.004905744323090715,0.00424355604318107,1.1560456073093954,-0.34343908018598746,0.9777795370148988,0.9852870051244548,0.01222433037321169,0.00860226525442731,0.004312914471293672,0.007801884186151575,-0.0006731252450792313,0.007123507295867526
2010-04-06,89.67977905273438,89.83798361718283,89.11476028784644,89.21269480459982,110384200,0,0.002357749845887991,0.014660931959540324,0.00881352864666285,0.013278923106737395,0.021828598086020445,0.010526420762471789,0.02101414096456744,0.0460327979491737,0.004691709343302087,0.004218035031089674,1.112297386987335,0.04285973418386435,0.9427795653596011,0.964084222509105,0.01290136290778876,0.008437632308653464,0.005235625368761765,0.0081156401812712,-0.0017609986119300203,0.0063403499382468365
2010-04-07,89.1675033569336,89.92086177951826,88.7531539254446,89.49898290212481,184576300,1,-0.005712276515529191,0.008177134852507706,0.0014214825115443919,0.006676737370641117,0.014089871264000742,-0.0033679947887154116,0.008091392157107968,0.03833142559445224,0.006112063985699069,0.004579951480007942,1.334525925084357,0.672126083261916,0.7354506326193176,0.8174838476780495,0.012650406420965155,0.007363966622216944,-0.003703724159119459,0.013156804039376135,-0.008378016042949743,0.0046685600811107175
2010-04-08,89.47636413574219,89.6270392466561,88.59493629065001,88.85861055016463,158704000,1,0.0034638266989739375,0.015127924416986183,0.001889502301779089,0.008508221758838586,0.015743802629934578,-0.0022682361524616335,0.016518292455667494,0.037306463252396505,0.005426127316117626,0.004556053325461796,1.1909709848638876,-0.14017130043239567,0.8178958788353766,0.8923115515456199,0.013828171965397429,0.007174538308152734,0.006952095939299019,0.011649683370391628,-0.0016811345346268158,0.00994896415073332
2010-04-09,90.06399536132812,90.1016598311974,89.49897658427506,89.66471059750265,133006500,1,0.006567446400643329,0.014855832980286143,0.005500648331580926,0.012637905261170479,0.020419051243951936,0.010054021595804041,0.02486121461606472,0.03977745959223711,0.005379798274869301,0.0046509175409604085,1.1567176213058337,-0.1619209345700171,0.9856335499992607,0.9908600168255232,0.014836790943024036,0.0076840358654899354,0.004453087074778317,0.0067339680287274994,-0.0004180219314475764,0.006313131150958329
2010-04-12,90.20711517333984,90.4406601390664,90.07151045854185,90.17698015364392,110279000,1,0.0015890901956718828,0.008251826000466034,0.00544103279875241,0.01153954588209749,0.0199713965083812,0.008166972861000987,0.027105798361930056,0.04133968913479591,0.004532629798943947,0.004631112160615361,0.978734619621407,-0.1708751076075229,0.9098812662395095,0.9476338620554265,0.01445173136527167,0.008335660885043339,0.00033417641225708117,0.004098406684258427,-0.0025823005423383227,0.0015055228241165342
2010-04-13,90.27493286132812,90.43313742581138,89.64964404860758,90.11672829684488,125043600,1,0.0007517997649959529,0.006636432592499908,0.004863763332632498,0.010158065768940183,0.018649801894941698,0.002342084638303543,0.02139466083873276,0.041851604431691225,0.004527116725757636,0.004622475867412503,0.979370548513378,0.13388405770817657,0.9360502917590912,0.9562970293768935,0.013719311080128804,0.00840634393146944,0.0017555515770846242,0.008739503491826284,-0.0017494092208516498,0.006974805302980558
2010-04-14,91.2995147705078,91.2995147705078,90.46328640943436,90.60642061024411,161609000,1,0.011349572652172846,0.023910184016702418,0.011467760138686112,0.01836929264283582,0.027914047412345377,0.012109905023221623,0.032282835668262955,0.045349057524287195,0.004315336270416397,0.00490331652123792,0.880085193710261,0.2924212034842246,1.0,1.0,0.0162598235176612,0.009372586976517328,0.0076495038165687035,0.009243842383623857,0.0,0.009243842383623857
2010-04-15,91.37483215332033,91.58577156521136,91.1186873334041,91.14882235619824,144615300,0,0.0008249483362736676,0.021217536451280328,0.008061796258105325,0.015548445105037167,0.02672846969765197,0.012183883799523398,0.03666643815601622,0.04004681680952049,0.004658801538496127,0.0048331367691453984,0.9639291749899935,-0.10515317835021565,0.9373606121563213,0.9557666005008966,0.01851739001402164,0.011008854030059023,0.0024795690309511453,0.00512610799690516,-0.002303189767210112,0.0028111118302109883
2010-04-16,89.92085266113281,91.37483449918754,89.46130361014305,91.05089018041882,366786700,1,-0.015912253493914452,-0.001589344328119524,-0.007665324913601723,-0.0019148987250394711,0.009194906505710199,-0.01510043194468691,0.013242877618280025,0.02402180992185321,0.00981571860737535,0.006265084070111525,1.5667337417230573,1.5362924946392256,0.443326445210951,0.6508712034536281,0.016990468883740117,0.011131120198626165,-0.012411054049519143,0.02138948139391461,-0.015912278758410836,0.005136847245065912
2010-04-19,90.25983428955078,90.3502393328819,89.25033717018508,89.65715124367563,217947800,1,0.0037697777365992557,0.0005844230370257719,-0.0040403315218240365,0.0009688312369797725,0.011357555563827892,-0.012202461416275567,0.008841071594704042,0.03311169159514016,0.009966778502523768,0.006109333904722256,1.631401828408801,-0.40579143136869467,0.5566665650434234,0.7219546944819164,0.015460352033310754,0.010378669147979247,0.006722085606279737,0.012323787198691427,-0.0010006065728064284,0.011310849363412201
2010-04-20,91.0659637451172,91.14130418525596,90.30507587919948,90.82488928061154,157708000,0,0.008931209124319661,0.008762464382046975,0.003103670271578096,0.00835858461209349,0.01854593238277924,0.012734655534236916,0.015457048478762614,0.03679600603895872,0.010730830411443596,0.0062739396290015055,1.7103815219770298,-0.27639554058357096,0.8261997828782477,0.8848100485029399,0.015394482712858926,0.01010290181107032,0.0026542775489748482,0.009260036580613695,-0.0008266333339450593,0.008425748591757598
2010-04-21,90.90022277832033,91.32963681503948,90.39546830721645,91.11869164549778,192910100,1,-0.001820010023292129,-0.004373429510454052,0.002159562049638186,0.0045959320761652656,0.01530197502421582,0.007094944210901177,0.019432185001869273,0.027680810588296856,0.009322444267941977,0.0061991508592116554,1.5038260045066092,0.2232106170898116,0.7707835022804527,0.8480816785393068,0.013114092278577294,0.010657063806663869,-0.002397629544851343,0.010334240480376566,-0.004701803836018703,0.005583847072824888
2010-04-22,91.17147064208984,91.28447560071064,89.74009365846307,90.25990727184517,115360300,1,0.0029840175907049904,-0.0022255746624985084,0.005600940546953481,0.005709598264527882,0.01654388687360342,0.001158576625488017,0.018944740577255148,0.035775967798274744,0.00946778848768921,0.0060293893521853655,1.5702731959510277,-0.4019996879375419,0.822602200257116,0.8990939390597873,0.010881996908931102,0.01077278036102225,0.010099316493858534,0.017209497776158322,-0.0012379427923220332,0.01595025061010502
2010-04-23,91.76656341552734,91.80423362578982,90.87760048140392,91.11114543923044,177335500,0,0.006527181905112034,0.0205259480951554,0.008060307416134282,0.010376462333522074,0.020966455729228617,0.00953067672143959,0.018903980967851508,0.044235171511856075,0.00405063114130932,0.006062754471185887,0.6681172989208992,0.5372316126084971,0.9852499069882784,0.9912886547794673,0.012802952579469729,0.010481235252896015,0.007193609224615205,0.010196496600672456,-0.0004103319506595371,0.009781980701672799
2010-04-26,91.4200210571289,92.00011011924347,91.32962174705084,91.7967001762334,143457300,0,-0.00377634669426663,0.012853854393929831,0.001700246396456384,0.005218516945180607,0.015081767646079491,0.0027261863090350946,0.013445789519578089,0.040916046741042766,0.005381542110999098,0.0061799992594169335,0.8707997986891074,-0.19104014706587236,0.7890411052617248,0.86025234003168,0.013358807984486631,0.009812046370646588,-0.0041034058782215554,0.00734141190302573,-0.006305308345421534,0.0009898136918649048
2010-04-27,89.25791931152344,91.41251937476564,89.08464432424385,90.89270590826554,355853300,1,-0.02365019960183945,-0.01985422828944372,-0.018099686430469886,-0.0174563544946581,-0.009405740173241695,-0.027337234943020983,-0.011265735875615968,0.009887898364959291,0.011731546944673085,0.008338905009526066,1.4068450151754202,1.4805520527711034,0.05943303727890459,0.3393863570386925,0.008854204583786052,0.008193645501901159,-0.01798589425197694,0.026131047254888795,-0.023570076374428983,0.0019450601009183277
